batchNum,subjectID ,IBfamiliarity,age,ishihara,experimentName,path,browserName,browserInfo,displayWindowHeight,displayWindowWidth,displayScreenHeight,displayScreenWidth,totalTime,date,comments,prolificPID,studyID,sessionID
8,0,no,24,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Safari,605,1080,1920,1080,1920,661851,1/19/21,,5f5a5c1746d1421008cb4763,6007510833c15a11ee17ce83,600763d3f1bbf525ed35e628
8,1,no,26,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,100429.39,1/19/21,,572cd18388902e000e1e3fae,6007510833c15a11ee17ce83,600763533523422588bb9b76
8,2,,,,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,424,706,424,706,85506.2,1/19/21,,5615ab2a7ffc8a0012812613,6007510833c15a11ee17ce83,600762585b558523ea7575d6
8,3,no,39,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,148,1920,1080,1920,109669,1/19/21,,5e7e1d4f0af411048ea74652,6007510833c15a11ee17ce83,6007659773ae5525bd9c4780
8,4,no,21,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,87433.55,1/19/21,,5e8cc937ee95da07853f938c,6007510833c15a11ee17ce83,6007565773ae552364b9de6e
8,5,no,37,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,148,1920,1080,1920,111217,1/19/21,,5ae41bcea639c900013ef8c9,6007510833c15a11ee17ce83,60075fb7e3211124413a0d18
8,6,no,50,48,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,157689.33,1/19/21,,5f36bde6d3369c0cadac39bf,6007510833c15a11ee17ce83,60075b176fb79a2463a35738
8,7,yes,28,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,92470.825,1/19/21,,5e33927476397a369848edf8,6007510833c15a11ee17ce83,60076061ee24e8225c93b3d2
8,8,no,26,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,148,1600,900,1600,82899,1/19/21,,5e053b6139bcdef8af0d39c1,6007510833c15a11ee17ce83,60075c8184975123836b011e
8,9,yes,20,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,146,1440,900,1440,83265,1/19/21,,5ec892204e5bdc37732da4b2,6007510833c15a11ee17ce83,60075e213809972470a0c220
8,10,yes,19,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1003,1504,1003,1504,60819.16,1/19/21,,5f93274d33ea7a0d0bee3fd4,6007510833c15a11ee17ce83,6007643d3a1f9426506bd7d3
