batchNum,subjectID ,trialNum,longerArm,response_longerArm,response_yesNo,response_AFC,AFCquestion,RT_longerArm,RT_yesNo,RT_AFC,RT_IBfamiliarity,RT_age,RT_ishihara,aboveBelow,trialType,IBstimulus_color,IBstimulus_location,trialTime
8,15,2,horizontal,horizontal,null,null,null,1863,null,null,null,null,null,above,IBstimulus_absent,null,null,5463
8,15,3,horizontal,horizontal,yes,blue,reportColor,6779,2581,4378,3411,3724,5652,above,IBstimulus_present,blue,left,29784
8,16,0,vertical,vertical,null,null,null,5116,null,null,null,null,null,below,IBstimulus_absent,null,null,13437
8,16,1,horizontal,horizontal,null,null,null,1618,null,null,null,null,null,below,IBstimulus_absent,null,null,11169
8,16,2,vertical,vertical,null,null,null,2167,null,null,null,null,null,below,IBstimulus_absent,null,null,5046
8,16,3,vertical,vertical,no,blue,reportColor,1164,3504,12495,14176,4022,5551,below,IBstimulus_absent,null,null,44026
8,17,0,vertical,null,null,null,null,null,null,null,null,null,null,above,IBstimulus_absent,null,null,
8,17,1,vertical,null,null,null,null,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
8,17,2,vertical,null,null,null,null,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
8,17,3,vertical,null,null,null,reportColor,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
8,18,0,vertical,vertical,null,null,null,2635.085,null,null,null,null,null,below,IBstimulus_absent,null,null,8995.215
8,18,1,vertical,vertical,null,null,null,2014.14,null,null,null,null,null,below,IBstimulus_absent,null,null,6060.76
8,18,2,horizontal,horizontal,null,null,null,2387.29,null,null,null,null,null,above,IBstimulus_absent,null,null,6322.32
8,18,3,vertical,vertical,no,red,reportColor,1865.49,5309.275,7683.385,20136.925,3296.305,6716.005,below,IBstimulus_present,red,right,48627.16
8,19,0,horizontal,horizontal,null,null,null,4803.185,null,null,null,null,null,below,IBstimulus_absent,null,null,12088.705
8,19,1,vertical,vertical,null,null,null,3927.62,null,null,null,null,null,above,IBstimulus_absent,null,null,10437.125
8,19,2,horizontal,horizontal,null,null,null,4159.245,null,null,null,null,null,below,IBstimulus_absent,null,null,8363.33
8,19,3,vertical,vertical,yes,blue,reportColor,7630.695,6561.515,5674.085,10970.24,6529.95,10160.54,below,IBstimulus_present,blue,right,54499.125
8,20,0,vertical,vertical,null,null,null,5357.05,null,null,null,null,null,above,IBstimulus_absent,null,null,17037.83
8,20,1,vertical,vertical,null,null,null,4222.06,null,null,null,null,null,above,IBstimulus_absent,null,null,9029.885
8,20,2,vertical,vertical,null,null,null,3978.98,null,null,null,null,null,below,IBstimulus_absent,null,null,11839.36
8,20,3,horizontal,horizontal,no,blue,reportColor,3398.04,9110.07,13535.715,8891.545,11893.72,18585.42,above,IBstimulus_present,blue,left,68618.645
8,21,0,vertical,null,null,null,null,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
8,21,1,vertical,null,null,null,null,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
8,21,2,horizontal,null,null,null,null,null,null,null,null,null,null,above,IBstimulus_absent,null,null,
8,21,3,horizontal,null,null,null,reportColor,null,null,null,null,null,null,above,IBstimulus_present,red,right,
8,22,0,vertical,vertical,null,null,null,4193.28,null,null,null,null,null,below,IBstimulus_absent,null,null,9049.03
8,22,1,vertical,vertical,null,null,null,3604.585,null,null,null,null,null,above,IBstimulus_absent,null,null,7790.945
8,22,2,vertical,vertical,null,null,null,2702.195,null,null,null,null,null,above,IBstimulus_absent,null,null,6676.795
8,22,3,horizontal,horizontal,no,red,reportColor,2330.16,4475.35,9436.69,4374.25,5054.76,7063.89,above,IBstimulus_absent,null,null,36368.685
8,23,0,vertical,vertical,null,null,null,5350.525,null,null,null,null,null,below,IBstimulus_absent,null,null,15705.3
8,23,1,vertical,vertical,null,null,null,2852.18,null,null,null,null,null,below,IBstimulus_absent,null,null,7578.55
8,23,2,vertical,vertical,null,null,null,2165.85,null,null,null,null,null,below,IBstimulus_absent,null,null,5819.78
8,23,3,horizontal,horizontal,yes,blue,reportColor,2203.385,3753.3,4781.175,4306.805,3532.085,4622.195,above,IBstimulus_present,blue,right,26237.465
8,24,0,horizontal,horizontal,null,null,null,3816.145,null,null,null,null,null,above,IBstimulus_absent,null,null,12222.66
8,24,1,vertical,vertical,null,null,null,4743.675,null,null,null,null,null,below,IBstimulus_absent,null,null,16824.135
8,24,2,vertical,vertical,null,null,null,4349.435,null,null,null,null,null,below,IBstimulus_absent,null,null,8538.965
8,24,3,vertical,horizontal,yes,red,reportColor,4838.94,5799.39,8444.835,11042.605,7545.655,7969.695,below,IBstimulus_present,red,right,48866.73
8,25,0,vertical,vertical,null,null,null,3566.77,null,null,null,null,null,below,IBstimulus_absent,null,null,10212.305
8,25,1,vertical,vertical,null,null,null,2664.555,null,null,null,null,null,above,IBstimulus_absent,null,null,6433.505
8,25,2,vertical,vertical,null,null,null,2136.715,null,null,null,null,null,above,IBstimulus_absent,null,null,5496.325
8,25,3,vertical,vertical,yes,blue,reportColor,2106.365,7687.9,4104.25,9016.33,4188.15,8761.33,above,IBstimulus_present,blue,left,39353.125
8,26,0,vertical,vertical,null,null,null,8681.38,null,null,null,null,null,above,IBstimulus_absent,null,null,21227.615
8,26,1,horizontal,horizontal,null,null,null,2833.88,null,null,null,null,null,above,IBstimulus_absent,null,null,8373.22
8,26,2,vertical,vertical,null,null,null,2728.875,null,null,null,null,null,below,IBstimulus_absent,null,null,6724.314999
8,26,3,horizontal,horizontal,no,red,reportColor,2267.515,10540.425,15756.645,6819.089999,5564.11,6378.444999,above,IBstimulus_absent,null,null,50783.255
8,27,0,horizontal,horizontal,null,null,null,4197.45,null,null,null,null,null,above,IBstimulus_absent,null,null,9752.14
8,27,1,horizontal,horizontal,null,null,null,4938.275,null,null,null,null,null,below,IBstimulus_absent,null,null,8700.835
8,27,2,vertical,vertical,null,null,null,1585.735,null,null,null,null,null,above,IBstimulus_absent,null,null,4410.6
8,27,3,horizontal,horizontal,yes,red,reportColor,3241.94,3198.47,3586.365,5449.15,3434.175,5457.59,below,IBstimulus_present,red,right,27277.76
8,28,0,horizontal,horizontal,null,null,null,4803.185,null,null,null,null,null,below,IBstimulus_absent,null,null,12088.705
8,28,1,vertical,vertical,null,null,null,3927.62,null,null,null,null,null,above,IBstimulus_absent,null,null,10437.125
8,28,2,horizontal,horizontal,null,null,null,4159.245,null,null,null,null,null,below,IBstimulus_absent,null,null,8363.33
8,28,3,vertical,vertical,yes,blue,reportColor,7630.695,6561.515,5674.085,10970.24,6529.95,10160.54,below,IBstimulus_present,blue,right,54499.125
8,29,0,vertical,vertical,null,null,null,5976,null,null,null,null,null,above,IBstimulus_absent,null,null,17217
8,29,1,vertical,vertical,null,null,null,2417,null,null,null,null,null,below,IBstimulus_absent,null,null,6413
8,29,2,vertical,horizontal,null,null,null,2980,null,null,null,null,null,above,IBstimulus_absent,null,null,6947
8,29,3,horizontal,horizontal,yes,red,reportColor,3283,6538,1895,8259,4116,6585,above,IBstimulus_present,red,left,34017
8,30,0,vertical,vertical,null,null,null,5503.42,null,null,null,null,null,above,IBstimulus_absent,null,null,9812.3
8,30,1,horizontal,horizontal,null,null,null,1329.49,null,null,null,null,null,above,IBstimulus_absent,null,null,8244.75
8,30,2,vertical,vertical,null,null,null,1231,null,null,null,null,null,below,IBstimulus_absent,null,null,4594.115
8,30,3,vertical,vertical,no,blue,reportColor,1901.115,5263.76,5847.39,4406.03,2853.185,3344.28,above,IBstimulus_present,blue,left,26924.655
8,31,0,vertical,vertical,null,null,null,3669.24,null,null,null,null,null,below,IBstimulus_absent,null,null,12336.555
8,31,1,horizontal,horizontal,null,null,null,2302.21,null,null,null,null,null,below,IBstimulus_absent,null,null,6864.335
8,31,2,vertical,vertical,null,null,null,2636.155,null,null,null,null,null,below,IBstimulus_absent,null,null,7079.525
8,31,3,vertical,vertical,no,blue,reportColor,3589.525,8256.43,9636.04,9731.215,3961.305,4599.29,below,IBstimulus_absent,null,null,45402.545
8,32,0,horizontal,null,null,null,null,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
8,32,1,vertical,null,null,null,null,null,null,null,null,null,null,above,IBstimulus_absent,null,null,
8,32,2,horizontal,null,null,null,null,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
8,32,3,vertical,null,null,null,reportColor,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
8,33,0,horizontal,horizontal,null,null,null,6083.67,null,null,null,null,null,above,IBstimulus_absent,null,null,12701.265
8,33,1,horizontal,horizontal,null,null,null,3707.155,null,null,null,null,null,above,IBstimulus_absent,null,null,8515.38
8,33,2,vertical,vertical,null,null,null,2515.855,null,null,null,null,null,below,IBstimulus_absent,null,null,6215.785
8,33,3,horizontal,horizontal,yes,blue,reportColor,4024.78,3231.855,2756.165,6001.05,3413.285,4182.395,above,IBstimulus_present,blue,right,27098.705
8,34,0,horizontal,horizontal,null,null,null,3122.355,null,null,null,null,null,above,IBstimulus_absent,null,null,9485.175
8,34,1,vertical,vertical,null,null,null,1591.015,null,null,null,null,null,above,IBstimulus_absent,null,null,6962.875
8,34,2,vertical,vertical,null,null,null,1526.135,null,null,null,null,null,above,IBstimulus_absent,null,null,6248.795
8,34,3,horizontal,horizontal,yes,red,reportColor,2096.295,3648.485,4687.41,22325.96,3419.98,5272.085,below,IBstimulus_present,red,right,45911.44
8,35,0,horizontal,horizontal,null,null,null,5870.88,null,null,null,null,null,above,IBstimulus_absent,null,null,13222.925
8,35,1,vertical,vertical,null,null,null,4403.775,null,null,null,null,null,below,IBstimulus_absent,null,null,15445.28
8,35,2,vertical,vertical,null,null,null,2885.31,null,null,null,null,null,above,IBstimulus_absent,null,null,7295.87
8,35,3,horizontal,horizontal,yes,blue,reportColor,1854.24,3757.875,4366.84,3045.815,4975.35,5923.345,below,IBstimulus_present,red,left,27994.18
8,36,0,vertical,vertical,null,null,null,4350.72,null,null,null,null,null,below,IBstimulus_absent,null,null,15356.63
8,36,1,vertical,horizontal,null,null,null,2356.74,null,null,null,null,null,above,IBstimulus_absent,null,null,7176.8
8,36,2,vertical,vertical,null,null,null,2196.22,null,null,null,null,null,above,IBstimulus_absent,null,null,6604.62
8,36,3,horizontal,horizontal,no,blue,reportColor,1640.01,4935.115,9329.8,2952.085,2667.775,2763.98,above,IBstimulus_present,red,right,35332.4
8,37,0,vertical,vertical,null,null,null,2799.1,null,null,null,null,null,above,IBstimulus_absent,null,null,7755.86
8,37,1,horizontal,horizontal,null,null,null,2223.305,null,null,null,null,null,below,IBstimulus_absent,null,null,5757.42
8,37,2,vertical,vertical,null,null,null,3180.445,null,null,null,null,null,above,IBstimulus_absent,null,null,6073.525
8,37,3,horizontal,horizontal,no,blue,reportColor,1662.335,6020.005,5720.34,6792.485,3115.49,5645.255,below,IBstimulus_absent,null,null,33201.275
8,38,0,vertical,vertical,null,null,null,3085.685,null,null,null,null,null,above,IBstimulus_absent,null,null,11179.61
8,38,1,horizontal,horizontal,null,null,null,3076.04,null,null,null,null,null,below,IBstimulus_absent,null,null,7034.235
8,38,2,horizontal,horizontal,null,null,null,1896.63,null,null,null,null,null,below,IBstimulus_absent,null,null,5598.145
8,38,3,horizontal,horizontal,no,blue,reportColor,2253.915,8122.76,7031.24,6458.35,4117.585,6198.73,below,IBstimulus_absent,null,null,39335.935
8,39,0,vertical,vertical,null,null,null,2510.5,null,null,null,null,null,above,IBstimulus_absent,null,null,16792.82
8,39,1,vertical,vertical,null,null,null,1587.445,null,null,null,null,null,above,IBstimulus_absent,null,null,8354.73
8,39,2,horizontal,horizontal,null,null,null,2123.605,null,null,null,null,null,below,IBstimulus_absent,null,null,6784.08
8,39,3,horizontal,horizontal,no,blue,reportColor,1122.415,4445.31,7365.905,3677.085,4174.37,2659.12,above,IBstimulus_present,red,left,26573.51
8,40,0,vertical,vertical,null,null,null,3299,null,null,null,null,null,above,IBstimulus_absent,null,null,11454
8,40,1,horizontal,horizontal,null,null,null,2270,null,null,null,null,null,below,IBstimulus_absent,null,null,7113
8,40,2,vertical,vertical,null,null,null,3550,null,null,null,null,null,above,IBstimulus_absent,null,null,8988
8,40,3,vertical,vertical,no,blue,reportColor,2508,6016,7284,4973,4135,6122,above,IBstimulus_absent,null,null,34653
8,41,0,vertical,vertical,null,null,null,6401.69,null,null,null,null,null,above,IBstimulus_absent,null,null,12255.05
8,41,1,vertical,vertical,null,null,null,8086.125,null,null,null,null,null,above,IBstimulus_absent,null,null,13158.7
8,41,2,vertical,vertical,null,null,null,2956.4,null,null,null,null,null,below,IBstimulus_absent,null,null,6762.755
8,41,3,vertical,vertical,no,red,reportColor,2511,5320.53,104816.89,4176.295,3869.09,4015.635,below,IBstimulus_absent,null,null,128255.88
8,42,0,horizontal,horizontal,null,null,null,3075.185,null,null,null,null,null,above,IBstimulus_absent,null,null,9368.45
8,42,1,vertical,vertical,null,null,null,2102.335,null,null,null,null,null,below,IBstimulus_absent,null,null,7218.38
8,42,2,horizontal,horizontal,null,null,null,2023.755,null,null,null,null,null,above,IBstimulus_absent,null,null,5397.835
8,42,3,vertical,vertical,yes,blue,reportColor,1613.07,4693.41,4662.82,4679.43,3695.08,5648.155,below,IBstimulus_present,blue,right,28669.42
8,43,0,horizontal,horizontal,null,null,null,5477.72,null,null,null,null,null,above,IBstimulus_absent,null,null,12462.665
8,43,1,vertical,vertical,null,null,null,6777.8,null,null,null,null,null,above,IBstimulus_absent,null,null,14354.83
8,43,2,vertical,vertical,null,null,null,3902.505,null,null,null,null,null,below,IBstimulus_absent,null,null,8099.335
8,43,3,horizontal,horizontal,no,blue,reportColor,4293.925,7247.82,11692.015,13070.965,6085.325,8903.36,below,IBstimulus_present,blue,right,55201.685
8,44,0,vertical,vertical,null,null,null,2717.825,null,null,null,null,null,below,IBstimulus_absent,null,null,8070.235
8,44,1,vertical,vertical,null,null,null,2654.465,null,null,null,null,null,above,IBstimulus_absent,null,null,10431.775
8,44,2,horizontal,horizontal,null,null,null,2628.9,null,null,null,null,null,below,IBstimulus_absent,null,null,6407.015
8,44,3,horizontal,horizontal,no,blue,reportColor,2186.68,5628.105,8743.205,6053.265,4099.105,6669.685,above,IBstimulus_absent,null,null,36934.9
8,45,0,horizontal,horizontal,null,null,null,5721.855,null,null,null,null,null,below,IBstimulus_absent,null,null,124469.315
8,45,1,horizontal,horizontal,null,null,null,2171.635,null,null,null,null,null,below,IBstimulus_absent,null,null,13913.24
8,45,2,horizontal,horizontal,null,null,null,1366.73,null,null,null,null,null,above,IBstimulus_absent,null,null,4628.195
8,45,3,horizontal,horizontal,no,blue,reportColor,2519.51,5032.4,7465.56,7606.565,6282.185,5167.495,above,IBstimulus_present,blue,right,37100.845
8,46,0,horizontal,horizontal,null,null,null,3319.955,null,null,null,null,null,above,IBstimulus_absent,null,null,8559.815
8,46,1,vertical,vertical,null,null,null,5396.2,null,null,null,null,null,below,IBstimulus_absent,null,null,9697.46
8,46,2,vertical,vertical,null,null,null,3518.245,null,null,null,null,null,above,IBstimulus_absent,null,null,7883.965
8,46,3,vertical,vertical,yes,red,reportColor,4555.585,5141.02,5142.2,7681.255,4924.81,6163.75,below,IBstimulus_present,red,right,37149.445
8,47,0,horizontal,horizontal,null,null,null,3075.185,null,null,null,null,null,above,IBstimulus_absent,null,null,9368.45
8,47,1,vertical,vertical,null,null,null,2102.335,null,null,null,null,null,below,IBstimulus_absent,null,null,7218.38
8,47,2,horizontal,horizontal,null,null,null,2023.755,null,null,null,null,null,above,IBstimulus_absent,null,null,5397.835
8,47,3,vertical,vertical,yes,blue,reportColor,1613.07,4693.41,4662.82,4679.43,3695.08,5648.155,below,IBstimulus_present,blue,right,28669.42
8,48,0,horizontal,horizontal,null,null,null,3484.01,null,null,null,null,null,above,IBstimulus_absent,null,null,9680.935
8,48,1,vertical,vertical,null,null,null,3381.63,null,null,null,null,null,above,IBstimulus_absent,null,null,9243.055
8,48,2,vertical,vertical,null,null,null,2292.13,null,null,null,null,null,above,IBstimulus_absent,null,null,5689.925
8,48,3,horizontal,horizontal,no,blue,reportColor,4560.565,8690.205,18472.255,7824.735,3660.18,5339.115,above,IBstimulus_absent,null,null,52009.98
8,49,0,horizontal,vertical,null,null,null,3593,null,null,null,null,null,above,IBstimulus_absent,null,null,12598
8,49,1,vertical,vertical,null,null,null,3225,null,null,null,null,null,below,IBstimulus_absent,null,null,9091
8,49,2,horizontal,horizontal,null,null,null,1336,null,null,null,null,null,below,IBstimulus_absent,null,null,5145
8,49,3,vertical,vertical,yes,blue,reportColor,3047,3945,6015,8560,3158,4082,below,IBstimulus_present,blue,right,33321
8,50,0,vertical,vertical,null,null,null,3558.25,null,null,null,null,null,below,IBstimulus_absent,null,null,17768.72
8,50,1,vertical,vertical,null,null,null,3235,null,null,null,null,null,above,IBstimulus_absent,null,null,9922.51
8,50,2,horizontal,horizontal,null,null,null,2357,null,null,null,null,null,below,IBstimulus_absent,null,null,78438.84
8,50,3,vertical,vertical,no,blue,reportColor,2464.39,4000.9,7984.695,4455.87,3589.48,4248.88,below,IBstimulus_absent,null,null,30165.19
8,51,0,vertical,vertical,null,null,null,3322.375,null,null,null,null,null,below,IBstimulus_absent,null,null,9850.905
8,51,1,horizontal,horizontal,null,null,null,2475.37,null,null,null,null,null,above,IBstimulus_absent,null,null,7356.74
8,51,2,vertical,vertical,null,null,null,2504.86,null,null,null,null,null,above,IBstimulus_absent,null,null,5871.145
8,51,3,horizontal,horizontal,no,blue,reportColor,1897.655,6871.2,8070.575,4958.945,4048.36,4223.24,below,IBstimulus_absent,null,null,33946.12
8,52,0,horizontal,horizontal,null,null,null,3070.84,null,null,null,null,null,above,IBstimulus_absent,null,null,9452.125
8,52,1,vertical,vertical,null,null,null,2035.15,null,null,null,null,null,above,IBstimulus_absent,null,null,7479.765
8,52,2,horizontal,horizontal,null,null,null,2366.58,null,null,null,null,null,above,IBstimulus_absent,null,null,6813.445
8,52,3,horizontal,horizontal,yes,red,reportColor,1729.015,4329.025,5772.595,13230.715,4375.365,5949.885,below,IBstimulus_present,red,left,38331.33
8,53,0,vertical,horizontal,null,null,null,4114.785,null,null,null,null,null,above,IBstimulus_absent,null,null,9490.82
8,53,1,horizontal,horizontal,null,null,null,2616.395,null,null,null,null,null,above,IBstimulus_absent,null,null,6910.615
8,53,2,horizontal,horizontal,null,null,null,1567.74,null,null,null,null,null,above,IBstimulus_absent,null,null,4894.28
8,53,3,vertical,vertical,yes,blue,reportColor,1537.73,3785.065,1426.2,8406.795,2529.835,2981.62,above,IBstimulus_present,blue,right,23756.905
8,54,0,horizontal,horizontal,null,null,null,2333.835,null,null,null,null,null,above,IBstimulus_absent,null,null,9678.055
8,54,1,horizontal,horizontal,null,null,null,2215.725,null,null,null,null,null,below,IBstimulus_absent,null,null,9171.985
8,54,2,horizontal,horizontal,null,null,null,1578.59,null,null,null,null,null,below,IBstimulus_absent,null,null,4723.135
8,54,3,vertical,vertical,yes,red,reportColor,6300.39,4803.715,5215.765,5237.72,4281.87,3195.78,above,IBstimulus_present,red,right,32448.045
8,55,0,vertical,vertical,null,null,null,5078.605,null,null,null,null,null,above,IBstimulus_absent,null,null,15654.245
8,55,1,vertical,vertical,null,null,null,1956.085,null,null,null,null,null,below,IBstimulus_absent,null,null,5709.645
8,55,2,vertical,horizontal,null,null,null,2228.16,null,null,null,null,null,above,IBstimulus_absent,null,null,13906.255
8,55,3,horizontal,horizontal,yes,blue,reportColor,1987.715,3723.755,1911.505,6304.94,3240.38,14052.925,below,IBstimulus_present,blue,left,34871.25
8,56,0,horizontal,horizontal,null,null,null,3009.54,null,null,null,null,null,above,IBstimulus_absent,null,null,7863.87
8,56,1,horizontal,horizontal,null,null,null,2715.1,null,null,null,null,null,below,IBstimulus_absent,null,null,8044.915
8,56,2,horizontal,horizontal,null,null,null,2462.385,null,null,null,null,null,above,IBstimulus_absent,null,null,6212.975
8,56,3,horizontal,horizontal,no,blue,reportColor,3426.24,7464.26,8508.8,10187.75,5902.04,10445.67,above,IBstimulus_absent,null,null,49828.535
8,57,0,horizontal,null,null,null,null,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
8,57,1,horizontal,null,null,null,null,null,null,null,null,null,null,above,IBstimulus_absent,null,null,
8,57,2,vertical,null,null,null,null,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
8,57,3,vertical,null,null,null,reportColor,null,null,null,null,null,null,above,IBstimulus_present,red,right,
