batchNum,subjectID ,IBfamiliarity,age,ishihara,experimentName,path,browserName,browserInfo,displayWindowHeight,displayWindowWidth,displayScreenHeight,displayScreenWidth,totalTime,date,comments,prolificPID,studyID,sessionID
2,212,yes,23,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Safari,605,800,1280,800,1280,495301,1/5/21,,5e72411d49bb4816bd49d0fc,5ff3b8049bf07d9c7a88d11a,5ff3c997a53c57a3bc37bdd6
2,213,yes,64,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,135761.66,1/5/21,Moved too fast for me.,5f6d36f879bdca1bad4cbb6f,5ff3b8049bf07d9c7a88d11a,5ff3ceb49cc6b353623b6188
2,214,yes,24,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1440,2560,1440,2560,86138.915,1/5/21,,5d8a65b2aea1ac0019a5a588,5ff3b8049bf07d9c7a88d11a,5ff3ce5ae7417aa439821425
2,215,no,27,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1440,900,1440,60792.045,1/5/21,,5d48fcc5643eb80001fb43fa,5ff3b8049bf07d9c7a88d11a,5ff3d26c1d6cb4a41426f00c
2,216,yes,21,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1440,900,1440,103053.6,1/5/21,"I think I had completed a similar experiment in the past, but I definitely didn't remember that there was going to be an additional colored line!",5f2e5aead23f191c01ed004c,5ff3b8049bf07d9c7a88d11a,5ff3cec83803bba3b8361f23
2,217,yes,24,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,75156.715,1/5/21,,53da581cfdf99b2d904dc77b,5ff3b8049bf07d9c7a88d11a,5ff3ce70069e3b9d2d94b755
2,218,no,27,4,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1003,1504,1003,1504,82044.655,1/5/21,,58afa154f97de10001d13180,5ff3b8049bf07d9c7a88d11a,5ff3d019e9df3d240949c064
2,219,no,60,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1050,1680,1050,1680,152394.58,1/5/21,,55ad7888fdf99b6eff50171d,5ff3b8049bf07d9c7a88d11a,5ff3cbd73803bba2c2a1f5e6
2,220,yes,21,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,59115.73,1/5/21,,5d3cc9010e510a00013df6f6,5ff3b8049bf07d9c7a88d11a,5ff3ce04116bbf9fc348699b
2,221,no,40,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,109234.74,1/5/21,,5c2d1937b25134000188f9df,5ff3b8049bf07d9c7a88d11a,5ff3c00dcb429d204f0a008c
2,222,yes,20,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,39057.765,1/5/21,,57aa430b4cda6e00018420e9,5ff3b8049bf07d9c7a88d11a,5ff3d11660d5fb564daf3a96
2,223,yes,29,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1440,2560,1440,2560,332893.32,1/5/21,,5de9592f8d43d908baa05cc2,5ff3b8049bf07d9c7a88d11a,5ff3d2d20ad48ba543fd1639
