batchNum,subjectID ,trialNum,longerArm,response_longerArm,response_yesNo,response_AFC,AFCquestion,RT_longerArm,RT_yesNo,RT_AFC,RT_IBfamiliarity,RT_age,RT_ishihara,aboveBelow,trialType,IBstimulus_color,IBstimulus_location,trialTime
4,8,2,horizontal,horizontal,null,null,null,2870.48,null,null,null,null,null,below,IBstimulus_absent,null,null,6662.06
4,8,3,horizontal,horizontal,no,blue,reportColor,2344.055,5787.52,8283.3,6506.655,5732.28,4903.125,below,IBstimulus_absent,null,null,37312.395
4,9,0,vertical,null,null,null,null,null,null,null,null,null,null,above,IBstimulus_absent,null,null,
4,9,1,vertical,null,null,null,null,null,null,null,null,null,null,above,IBstimulus_absent,null,null,
4,9,2,horizontal,null,null,null,null,null,null,null,null,null,null,below,IBstimulus_absent,null,null,
4,9,3,vertical,null,null,null,reportColor,null,null,null,null,null,null,below,IBstimulus_present,blue,left,
4,10,0,vertical,vertical,null,null,null,3474.825,null,null,null,null,null,below,IBstimulus_absent,null,null,9914.985
4,10,1,horizontal,horizontal,null,null,null,1345.155,null,null,null,null,null,below,IBstimulus_absent,null,null,5875.045
4,10,2,vertical,vertical,null,null,null,2250.74,null,null,null,null,null,above,IBstimulus_absent,null,null,6631.765
4,10,3,vertical,vertical,no,blue,reportColor,1520.765,3092.025,4075.295,3479.51,4185.46,6009.53,below,IBstimulus_absent,null,null,26602.045
4,11,0,horizontal,horizontal,null,null,null,4375.705,null,null,null,null,null,above,IBstimulus_absent,null,null,10890.55
4,11,1,vertical,vertical,null,null,null,2707.3,null,null,null,null,null,above,IBstimulus_absent,null,null,7620.33
4,11,2,vertical,vertical,null,null,null,2677.08,null,null,null,null,null,below,IBstimulus_absent,null,null,8411.18
4,11,3,vertical,vertical,yes,red,reportColor,3656.6,6578.07,2770.36,12857.27,4941.98,6225.03,below,IBstimulus_present,red,right,41457.91
4,12,0,horizontal,horizontal,null,null,null,3806.175,null,null,null,null,null,above,IBstimulus_absent,null,null,10539.785
4,12,1,vertical,vertical,null,null,null,3407.355,null,null,null,null,null,above,IBstimulus_absent,null,null,10768.28
4,12,2,horizontal,horizontal,null,null,null,3804.705,null,null,null,null,null,below,IBstimulus_absent,null,null,7210.265
4,12,3,vertical,vertical,yes,blue,reportColor,2350.895,10064.29,3683.58,3517.46,4291.09,5620.085,below,IBstimulus_present,blue,left,32389.735
4,13,0,vertical,null,null,null,null,null,null,null,null,null,null,above,IBstimulus_absent,null,null,
4,13,1,horizontal,null,null,null,null,null,null,null,null,null,null,above,IBstimulus_absent,null,null,
4,13,2,horizontal,null,null,null,null,null,null,null,null,null,null,above,IBstimulus_absent,null,null,
4,13,3,vertical,null,null,null,reportColor,null,null,null,null,null,null,above,IBstimulus_present,red,right,
4,14,0,vertical,vertical,null,null,null,3479,null,null,null,null,null,above,IBstimulus_absent,null,null,12787
4,14,1,horizontal,horizontal,null,null,null,2325,null,null,null,null,null,below,IBstimulus_absent,null,null,6942
4,14,2,vertical,vertical,null,null,null,1850,null,null,null,null,null,below,IBstimulus_absent,null,null,4696
4,14,3,vertical,vertical,no,blue,reportColor,2379,5992,8837,12602,3783,10476,above,IBstimulus_absent,null,null,46912
4,15,0,vertical,horizontal,null,null,null,3181.68,null,null,null,null,null,below,IBstimulus_absent,null,null,13561.39
4,15,1,horizontal,vertical,null,null,null,1833.24,null,null,null,null,null,below,IBstimulus_absent,null,null,12907.735
4,15,2,vertical,horizontal,null,null,null,1112.67,null,null,null,null,null,above,IBstimulus_absent,null,null,4042.285
4,15,3,vertical,horizontal,no,blue,reportColor,1527.03,4540.345,5414.805,3351.3,2788.525,3818.095,below,IBstimulus_absent,null,null,24589.01
4,16,0,horizontal,horizontal,null,null,null,2860.77,null,null,null,null,null,below,IBstimulus_absent,null,null,14426.01
4,16,1,horizontal,horizontal,null,null,null,1884.345,null,null,null,null,null,below,IBstimulus_absent,null,null,5508.355
4,16,2,horizontal,vertical,null,null,null,1965.74,null,null,null,null,null,above,IBstimulus_absent,null,null,10835.565
4,16,3,horizontal,horizontal,yes,blue,reportColor,2307.29,3292.855,4838.36,5465.32,3040.84,4127.53,above,IBstimulus_present,blue,left,26158.205
4,17,0,vertical,vertical,null,null,null,3651.99,null,null,null,null,null,above,IBstimulus_absent,null,null,21056.605
4,17,1,vertical,vertical,null,null,null,2253.515,null,null,null,null,null,above,IBstimulus_absent,null,null,5952.75
4,17,2,vertical,vertical,null,null,null,1656.755,null,null,null,null,null,above,IBstimulus_absent,null,null,5254.99
4,17,3,horizontal,horizontal,no,blue,reportColor,2291.09,7515.325,26242,7431.7,2962.635,3549.265,below,IBstimulus_present,blue,right,53746.73
4,18,0,vertical,horizontal,null,null,null,4906.075,null,null,null,null,null,above,IBstimulus_absent,null,null,10109.96
4,18,1,vertical,vertical,null,null,null,1864.745,null,null,null,null,null,above,IBstimulus_absent,null,null,8130.105
4,18,2,vertical,vertical,null,null,null,2090.89,null,null,null,null,null,above,IBstimulus_absent,null,null,9275.88
4,18,3,vertical,vertical,no,red,reportColor,3107.645,4425.985,7299.125,4285.71,2929.34,5258.91,below,IBstimulus_absent,null,null,31866.605
4,19,0,vertical,vertical,null,null,null,5512.455,null,null,null,null,null,above,IBstimulus_absent,null,null,9570.325
4,19,1,vertical,vertical,null,null,null,2078.205,null,null,null,null,null,below,IBstimulus_absent,null,null,6479.385
4,19,2,vertical,vertical,null,null,null,2774.165,null,null,null,null,null,below,IBstimulus_absent,null,null,6261.155
4,19,3,vertical,vertical,no,red,reportColor,2145.48,3255.13,6296.305,6135.145,4012.235,4041.905,below,IBstimulus_present,red,right,29102.695
4,20,0,vertical,vertical,null,null,null,4448,null,null,null,null,null,below,IBstimulus_absent,null,null,13506
4,20,1,horizontal,horizontal,null,null,null,3123,null,null,null,null,null,below,IBstimulus_absent,null,null,6989
4,20,2,vertical,horizontal,null,null,null,2657,null,null,null,null,null,above,IBstimulus_absent,null,null,6067
4,20,3,horizontal,horizontal,yes,blue,reportColor,6181,4839,6018,7032,3276,4800,above,IBstimulus_present,blue,right,35806
4,21,0,vertical,vertical,null,null,null,3884,null,null,null,null,null,below,IBstimulus_absent,null,null,13756
4,21,1,horizontal,horizontal,null,null,null,2086,null,null,null,null,null,below,IBstimulus_absent,null,null,6911
4,21,2,vertical,vertical,null,null,null,1404,null,null,null,null,null,below,IBstimulus_absent,null,null,4739
4,21,3,horizontal,horizontal,yes,blue,reportColor,1093,6093,4254,8105,4494,4245,below,IBstimulus_present,blue,right,31349
4,22,0,vertical,vertical,null,null,null,2055,null,null,null,null,null,above,IBstimulus_absent,null,null,6120
4,22,1,horizontal,horizontal,null,null,null,953,null,null,null,null,null,above,IBstimulus_absent,null,null,3610
4,22,2,horizontal,horizontal,null,null,null,1172,null,null,null,null,null,below,IBstimulus_absent,null,null,3919
4,22,3,horizontal,horizontal,yes,red,reportColor,1103,3169,892,1991,58999,72989,below,IBstimulus_present,red,left,142149
4,23,0,horizontal,horizontal,null,null,null,4223.9,null,null,null,null,null,below,IBstimulus_absent,null,null,11460.395
4,23,1,vertical,vertical,null,null,null,3948.06,null,null,null,null,null,below,IBstimulus_absent,null,null,9621.15
4,23,2,horizontal,horizontal,null,null,null,2433.19,null,null,null,null,null,above,IBstimulus_absent,null,null,6950.03
4,23,3,horizontal,horizontal,no,blue,reportColor,1957.715,5720.14,6686.765,5000.095,3664.505,8742.575,above,IBstimulus_present,red,right,35427.81
4,24,0,horizontal,horizontal,null,null,null,2506.585,null,null,null,null,null,below,IBstimulus_absent,null,null,20094.905
4,24,1,vertical,vertical,null,null,null,2274.515,null,null,null,null,null,above,IBstimulus_absent,null,null,6063.935
4,24,2,horizontal,horizontal,null,null,null,2187.885,null,null,null,null,null,above,IBstimulus_absent,null,null,5196.54
4,24,3,vertical,vertical,yes,red,reportColor,2894.405,5428.89,2654.045,10588.965,3491.28,7507.08,below,IBstimulus_present,red,right,35912.64
4,25,0,horizontal,horizontal,null,null,null,8035.69,null,null,null,null,null,below,IBstimulus_absent,null,null,55717.995
4,25,1,horizontal,horizontal,null,null,null,4932.635,null,null,null,null,null,below,IBstimulus_absent,null,null,10824.375
4,25,2,vertical,vertical,null,null,null,4148.635,null,null,null,null,null,above,IBstimulus_absent,null,null,8152.42
4,25,3,vertical,vertical,no,blue,reportColor,5985.525,13573.06,18285.83,13827.67,6682.975,11747.19,below,IBstimulus_present,blue,right,73860.11
4,26,0,vertical,vertical,null,null,null,3030.895,null,null,null,null,null,above,IBstimulus_absent,null,null,8050.815
4,26,1,vertical,vertical,null,null,null,2084.115,null,null,null,null,null,below,IBstimulus_absent,null,null,6182.18
4,26,2,horizontal,horizontal,null,null,null,1286.57,null,null,null,null,null,below,IBstimulus_absent,null,null,4990.54
4,26,3,horizontal,horizontal,no,red,reportColor,1098.745,2967.52,5935.32,3727.585,3063.335,3934.9,below,IBstimulus_absent,null,null,24322.585
4,27,0,vertical,horizontal,null,null,null,5218.225,null,null,null,null,null,below,IBstimulus_absent,null,null,9808.74
4,27,1,vertical,vertical,null,null,null,1891.71,null,null,null,null,null,below,IBstimulus_absent,null,null,7131.235
4,27,2,vertical,vertical,null,null,null,1593.47,null,null,null,null,null,above,IBstimulus_absent,null,null,4697.705
4,27,3,vertical,vertical,yes,blue,reportColor,1697.385,5452.245,5559.22,4698.58,4152.295,4625.65,below,IBstimulus_absent,null,null,29070.93
4,28,0,horizontal,horizontal,null,null,null,3330.52,null,null,null,null,null,above,IBstimulus_absent,null,null,9199.9
4,28,1,vertical,vertical,null,null,null,2587.015,null,null,null,null,null,above,IBstimulus_absent,null,null,12122.825
4,28,2,vertical,vertical,null,null,null,1508.61,null,null,null,null,null,above,IBstimulus_absent,null,null,4604.065
4,28,3,vertical,vertical,yes,red,reportColor,1591.78,4687.465,1927.735,6511.72,3843.66,4631.825,below,IBstimulus_present,red,left,26078.99
4,29,0,vertical,vertical,null,null,null,3169.27,null,null,null,null,null,above,IBstimulus_absent,null,null,10401.175
4,29,1,horizontal,horizontal,null,null,null,2856.44,null,null,null,null,null,above,IBstimulus_absent,null,null,8366.2
4,29,2,horizontal,horizontal,null,null,null,3230.955,null,null,null,null,null,below,IBstimulus_absent,null,null,7422.575
4,29,3,vertical,vertical,yes,red,reportColor,2477.03,2914.025,2747.67,3595.475,4677.235,5637.71,below,IBstimulus_present,red,left,25843.83
4,30,0,horizontal,horizontal,null,null,null,4180.37,null,null,null,null,null,above,IBstimulus_absent,null,null,10646.285
4,30,1,vertical,vertical,null,null,null,2169.36,null,null,null,null,null,above,IBstimulus_absent,null,null,6045.035
4,30,2,horizontal,horizontal,null,null,null,1579.8,null,null,null,null,null,above,IBstimulus_absent,null,null,6567.07
4,30,3,horizontal,horizontal,yes,blue,reportColor,1732.3,5767.47,6415.765,4087.655,4687.725,4607.705,below,IBstimulus_present,red,right,30399.405
4,31,0,vertical,vertical,null,null,null,1876.97,null,null,null,null,null,above,IBstimulus_absent,null,null,6211.335
4,31,1,horizontal,horizontal,null,null,null,1935,null,null,null,null,null,above,IBstimulus_absent,null,null,11241.38
4,31,2,horizontal,horizontal,null,null,null,1763.945,null,null,null,null,null,below,IBstimulus_absent,null,null,5012.645
4,31,3,horizontal,horizontal,no,blue,reportColor,2020.42,2372.165,4991.57,2546.9,2915.725,3207.4,below,IBstimulus_present,blue,right,21726.495
4,32,0,vertical,vertical,null,null,null,4840,null,null,null,null,null,below,IBstimulus_absent,null,null,18491
4,32,1,horizontal,horizontal,null,null,null,2833,null,null,null,null,null,below,IBstimulus_absent,null,null,7616
4,32,2,horizontal,horizontal,null,null,null,2606,null,null,null,null,null,below,IBstimulus_absent,null,null,6438
4,32,3,vertical,vertical,yes,blue,reportColor,3942,6404,29607,42322,4413,6636,above,IBstimulus_absent,null,null,96525
4,33,0,horizontal,horizontal,null,null,null,3513.915,null,null,null,null,null,above,IBstimulus_absent,null,null,34288.04
4,33,1,vertical,vertical,null,null,null,2046.985,null,null,null,null,null,above,IBstimulus_absent,null,null,6879.645
4,33,2,horizontal,horizontal,null,null,null,1956.71,null,null,null,null,null,below,IBstimulus_absent,null,null,7708.62
4,33,3,horizontal,horizontal,yes,red,reportColor,1673.485,3289.67,1372.775,2494.81,2626.66,5872.565,below,IBstimulus_present,red,right,20909.2
4,34,0,vertical,vertical,null,null,null,3085.28,null,null,null,null,null,above,IBstimulus_absent,null,null,20497.37
4,34,1,horizontal,horizontal,null,null,null,2880.31,null,null,null,null,null,below,IBstimulus_absent,null,null,10077.605
4,34,2,horizontal,horizontal,null,null,null,2342.48,null,null,null,null,null,above,IBstimulus_absent,null,null,7106.85
4,34,3,vertical,vertical,yes,blue,reportColor,1955.73,6218.915,14738.38,25667.475,7830.665,6795.235,above,IBstimulus_present,blue,right,67422.225
4,35,0,vertical,vertical,null,null,null,3539.455,null,null,null,null,null,below,IBstimulus_absent,null,null,8079.16
4,35,1,horizontal,horizontal,null,null,null,2081.505,null,null,null,null,null,below,IBstimulus_absent,null,null,6367.55
4,35,2,horizontal,horizontal,null,null,null,3087.19,null,null,null,null,null,above,IBstimulus_absent,null,null,6370.98
4,35,3,vertical,vertical,yes,blue,reportColor,1894.63,3028.025,2374.77,4584.485,2595.75,6139.7,above,IBstimulus_present,blue,left,23809.065
4,36,0,vertical,vertical,null,null,null,3956.93,null,null,null,null,null,below,IBstimulus_absent,null,null,11620.54
4,36,1,horizontal,horizontal,null,null,null,3443.97,null,null,null,null,null,below,IBstimulus_absent,null,null,7849.59
4,36,2,vertical,vertical,null,null,null,3621.005,null,null,null,null,null,above,IBstimulus_absent,null,null,7373.235
4,36,3,vertical,vertical,no,blue,reportColor,3413.755,9231.3,11977.055,4730.9,5127.44,6167.88,above,IBstimulus_present,red,left,44689.16
4,37,0,horizontal,horizontal,null,null,null,5951.56,null,null,null,null,null,above,IBstimulus_absent,null,null,13954.205
4,37,1,horizontal,horizontal,null,null,null,2013.39,null,null,null,null,null,above,IBstimulus_absent,null,null,12525.61
4,37,2,horizontal,horizontal,null,null,null,3347.645,null,null,null,null,null,below,IBstimulus_absent,null,null,7483.785
4,37,3,vertical,vertical,yes,blue,reportColor,4884.49,5471.565,9227.565,7547.465,4171.34,8083.74,above,IBstimulus_present,blue,left,43433.145
4,38,0,vertical,vertical,null,null,null,2483.655,null,null,null,null,null,above,IBstimulus_absent,null,null,12399.195
4,38,1,vertical,vertical,null,null,null,1847.86,null,null,null,null,null,above,IBstimulus_absent,null,null,7193.715
4,38,2,horizontal,horizontal,null,null,null,1632.125,null,null,null,null,null,below,IBstimulus_absent,null,null,5850.735
4,38,3,horizontal,horizontal,no,blue,reportColor,2688.41,6495.62,10980.285,6795.225,5180.45,4687.8,below,IBstimulus_present,red,right,40230.455
4,39,0,vertical,vertical,null,null,null,4546.895,null,null,null,null,null,below,IBstimulus_absent,null,null,11697.8
4,39,1,vertical,vertical,null,null,null,3310.085,null,null,null,null,null,above,IBstimulus_absent,null,null,8426.52
4,39,2,horizontal,horizontal,null,null,null,3824.595,null,null,null,null,null,above,IBstimulus_absent,null,null,9245.88
4,39,3,horizontal,horizontal,yes,blue,reportColor,4703.55,7447.615,27470.755,6936.085,6447.425,7199.53,above,IBstimulus_present,blue,left,63605.635
4,40,0,vertical,vertical,null,null,null,5512.455,null,null,null,null,null,above,IBstimulus_absent,null,null,9570.325
4,40,1,vertical,vertical,null,null,null,2078.205,null,null,null,null,null,below,IBstimulus_absent,null,null,6479.385
4,40,2,vertical,vertical,null,null,null,2774.165,null,null,null,null,null,below,IBstimulus_absent,null,null,6261.155
4,40,3,vertical,vertical,no,red,reportColor,2145.48,3255.13,6296.305,6135.145,4012.235,4041.905,below,IBstimulus_present,red,right,29102.695
4,41,0,horizontal,horizontal,null,null,null,8035.69,null,null,null,null,null,below,IBstimulus_absent,null,null,55717.995
4,41,1,horizontal,horizontal,null,null,null,4932.635,null,null,null,null,null,below,IBstimulus_absent,null,null,10824.375
4,41,2,vertical,vertical,null,null,null,4148.635,null,null,null,null,null,above,IBstimulus_absent,null,null,8152.42
4,41,3,vertical,vertical,no,blue,reportColor,5985.525,13573.06,18285.83,13827.67,6682.975,11747.19,below,IBstimulus_present,blue,right,73860.11
4,42,0,horizontal,horizontal,null,null,null,8479.33,null,null,null,null,null,below,IBstimulus_absent,null,null,15982.54
4,42,1,vertical,vertical,null,null,null,2718.82,null,null,null,null,null,above,IBstimulus_absent,null,null,9661.225
4,42,2,vertical,vertical,null,null,null,3876.86,null,null,null,null,null,below,IBstimulus_absent,null,null,9321.5
4,42,3,horizontal,horizontal,no,blue,reportColor,2778.51,7077.66,7396.765,8734.595,5594.935,6650.955,above,IBstimulus_absent,null,null,42385.575
4,43,0,horizontal,horizontal,null,null,null,2585.825,null,null,null,null,null,above,IBstimulus_absent,null,null,7631.56
4,43,1,vertical,vertical,null,null,null,1991.9,null,null,null,null,null,below,IBstimulus_absent,null,null,7776.01
4,43,2,horizontal,horizontal,null,null,null,1532.86,null,null,null,null,null,below,IBstimulus_absent,null,null,4851.085
4,43,3,horizontal,horizontal,no,blue,reportColor,1916.02,5254.19,4815.83,5183.61,3101.47,3730.85,above,IBstimulus_present,blue,left,27004.675
4,44,0,vertical,vertical,null,null,null,3884,null,null,null,null,null,below,IBstimulus_absent,null,null,13756
4,44,1,horizontal,horizontal,null,null,null,2086,null,null,null,null,null,below,IBstimulus_absent,null,null,6911
4,44,2,vertical,vertical,null,null,null,1404,null,null,null,null,null,below,IBstimulus_absent,null,null,4739
4,44,3,horizontal,horizontal,yes,blue,reportColor,1093,6093,4254,8105,4494,4245,below,IBstimulus_present,blue,right,31349
4,45,0,vertical,vertical,null,null,null,4697.395,null,null,null,null,null,above,IBstimulus_absent,null,null,10398
4,45,1,horizontal,horizontal,null,null,null,2480.955,null,null,null,null,null,below,IBstimulus_absent,null,null,6390.555
4,45,2,vertical,vertical,null,null,null,1935.34,null,null,null,null,null,above,IBstimulus_absent,null,null,5269.125
4,45,3,horizontal,horizontal,no,blue,reportColor,1488.405,4990.32,6462.11,5271.425,4957.45,4498.29,below,IBstimulus_absent,null,null,30911.04
4,46,0,horizontal,horizontal,null,null,null,3102.13,null,null,null,null,null,above,IBstimulus_absent,null,null,12854.71
4,46,1,horizontal,horizontal,null,null,null,2846.355,null,null,null,null,null,above,IBstimulus_absent,null,null,8909.81
4,46,2,vertical,vertical,null,null,null,2487.69,null,null,null,null,null,below,IBstimulus_absent,null,null,6391.43
4,46,3,horizontal,horizontal,no,red,reportColor,1967.925,5527.715,9743.645,5384.195,3423.715,4807.78,above,IBstimulus_present,blue,right,34561.935
4,47,0,horizontal,horizontal,null,null,null,1786.29,null,null,null,null,null,above,IBstimulus_absent,null,null,6947.085
4,47,1,vertical,vertical,null,null,null,1489.595,null,null,null,null,null,above,IBstimulus_absent,null,null,12353.48
4,47,2,vertical,vertical,null,null,null,1366.335,null,null,null,null,null,above,IBstimulus_absent,null,null,4924.66
4,47,3,vertical,vertical,no,blue,reportColor,1427.635,4695.66,6519.06,2909.9,2539.61,4560.625,below,IBstimulus_absent,null,null,25984.155
4,48,0,vertical,vertical,null,null,null,2559.25,null,null,null,null,null,above,IBstimulus_absent,null,null,8938.09
4,48,1,horizontal,horizontal,null,null,null,1491.525,null,null,null,null,null,above,IBstimulus_absent,null,null,5444.61
4,48,2,vertical,vertical,null,null,null,1932.53,null,null,null,null,null,below,IBstimulus_absent,null,null,5641.85
4,48,3,horizontal,horizontal,yes,blue,reportColor,2160.065,2884.185,2573.06,5983.065,2827.525,3142.275,above,IBstimulus_present,blue,left,23852.005
4,49,0,vertical,horizontal,null,null,null,5770.87,null,null,null,null,null,above,IBstimulus_absent,null,null,19124.2
4,49,1,horizontal,horizontal,null,null,null,3595.91,null,null,null,null,null,below,IBstimulus_absent,null,null,12059.025
4,49,2,vertical,vertical,null,null,null,2563.335,null,null,null,null,null,above,IBstimulus_absent,null,null,6134.74
4,49,3,horizontal,horizontal,no,blue,reportColor,3242.18,6423.165,8855.63,5839.125,5111.655,7598.99,above,IBstimulus_present,red,left,40085.58
4,50,0,horizontal,horizontal,null,null,null,5230.33,null,null,null,null,null,above,IBstimulus_absent,null,null,17173.81
4,50,1,vertical,vertical,null,null,null,4880.39,null,null,null,null,null,below,IBstimulus_absent,null,null,9748.38
4,50,2,vertical,vertical,null,null,null,2463.945,null,null,null,null,null,below,IBstimulus_absent,null,null,6598.835
4,50,3,horizontal,horizontal,yes,red,reportColor,3703.89,6319.425,9664.125,74727.735,4783.29,11768.035,below,IBstimulus_present,red,right,114512.05
4,51,0,vertical,vertical,null,null,null,3333.66,null,null,null,null,null,above,IBstimulus_absent,null,null,14649.32
4,51,1,vertical,vertical,null,null,null,1667.43,null,null,null,null,null,above,IBstimulus_absent,null,null,6380.875
4,51,2,horizontal,horizontal,null,null,null,1997.49,null,null,null,null,null,below,IBstimulus_absent,null,null,5615.725
4,51,3,vertical,vertical,no,red,reportColor,2654.01,6756.34,8279.24,7994.885,4553.68,4747.525,below,IBstimulus_absent,null,null,37613.2
4,52,0,horizontal,horizontal,null,null,null,5230.33,null,null,null,null,null,above,IBstimulus_absent,null,null,17173.81
4,52,1,vertical,vertical,null,null,null,4880.39,null,null,null,null,null,below,IBstimulus_absent,null,null,9748.38
4,52,2,vertical,vertical,null,null,null,2463.945,null,null,null,null,null,below,IBstimulus_absent,null,null,6598.835
4,52,3,horizontal,horizontal,yes,red,reportColor,3703.89,6319.425,9664.125,74727.735,4783.29,11768.035,below,IBstimulus_present,red,right,114512.05
4,53,0,horizontal,horizontal,null,null,null,2592,null,null,null,null,null,above,IBstimulus_absent,null,null,13820
4,53,1,horizontal,horizontal,null,null,null,1860,null,null,null,null,null,above,IBstimulus_absent,null,null,6114
4,53,2,vertical,vertical,null,null,null,1863,null,null,null,null,null,below,IBstimulus_absent,null,null,5636
4,53,3,vertical,vertical,no,blue,reportColor,1614,6627,9080,4603,2831,3757,above,IBstimulus_absent,null,null,32000
4,54,0,horizontal,horizontal,null,null,null,2944.69,null,null,null,null,null,below,IBstimulus_absent,null,null,9675.97
4,54,1,vertical,vertical,null,null,null,2336.81,null,null,null,null,null,above,IBstimulus_absent,null,null,7132.725
4,54,2,vertical,vertical,null,null,null,1930.545,null,null,null,null,null,above,IBstimulus_absent,null,null,5740.1
4,54,3,horizontal,horizontal,no,blue,reportColor,2131.905,3606.55,10959.005,5469.98,2871.515,3464.635,below,IBstimulus_absent,null,null,33329.78
4,55,0,vertical,vertical,null,null,null,3649.085,null,null,null,null,null,above,IBstimulus_absent,null,null,8877.92
4,55,1,vertical,vertical,null,null,null,2693.9,null,null,null,null,null,below,IBstimulus_absent,null,null,6019.865
4,55,2,horizontal,horizontal,null,null,null,1760.91,null,null,null,null,null,above,IBstimulus_absent,null,null,4503.79
4,55,3,horizontal,horizontal,no,blue,reportColor,4306.71,3910.705,1463.675,3586.825,4848.28,3006.415,below,IBstimulus_present,blue,left,24450.92
4,56,0,horizontal,horizontal,null,null,null,2677.375,null,null,null,null,null,above,IBstimulus_absent,null,null,7606.5
4,56,1,horizontal,horizontal,null,null,null,2347.645001,null,null,null,null,null,above,IBstimulus_absent,null,null,5931.17
4,56,2,vertical,vertical,null,null,null,2162.755,null,null,null,null,null,below,IBstimulus_absent,null,null,5443.185
4,56,3,horizontal,horizontal,no,blue,reportColor,2400.985001,4784.77,5322.935,4733.98,7866.735,14097.5,below,IBstimulus_present,blue,left,42049.93
