batchNum,subjectID ,IBfamiliarity,age,ishihara,experimentName,path,browserName,browserInfo,displayWindowHeight,displayWindowWidth,displayScreenHeight,displayScreenWidth,totalTime,date,comments,prolificPID,studyID,sessionID
4,28,yes,36,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1200,1920,1200,1920,96254.93,1/7/21,,5dee8c6069559f000d97d769,5ff77599f676e943cc9f19fd,5ff7794f1da68845633c79e6
4,29,yes,33,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,83601.815,1/7/21,,5f515f07d904fa392b748708,5ff77599f676e943cc9f19fd,5ff78fa3a03f3748c01415c0
4,30,yes,50,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,83376.22,1/7/21,,59a86c7c766ed90001068222,5ff77599f676e943cc9f19fd,5ff787d6d1366547972fe147
4,31,yes,39,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,60164.515,1/7/21,,5dd61f689740545c506ee244,5ff77599f676e943cc9f19fd,5ff78bd0c75558462d5959c0
4,32,no,23,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,83,146,1280,800,1280,229315,1/7/21,,5fb596ff69ed590fff92ba8f,5ff77599f676e943cc9f19fd,5ff79240d9ba2e4902d5033b
4,33,yes,32,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1050,1680,1050,1680,93388.89,1/7/21,,5f554a6d1b493290ae9f8518,5ff77599f676e943cc9f19fd,5ff783cc66382e475f01185e
4,34,yes,51,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,720,1280,720,1280,183353.88,1/7/21,Very interesting.  ,5716248ecd6ea20012daf2c1,5ff77599f676e943cc9f19fd,5ff78b24060a2a457f91b949
4,35,no,32,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,84,853,1518,853,1517,77022.32,1/7/21,,5ed65e4eeb466b0711c2df81,5ff77599f676e943cc9f19fd,5ff78ab7d2e204473377a659
4,36,yes,45,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,859,1525,858,1524,124510.115,1/7/21,,5e29ada5d441690127fb5748,5ff77599f676e943cc9f19fd,5ff78d36228295461be66830
4,37,no,28,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,174783.405,1/7/21,Neat survey!,5c1c12d910fa5f0001550965,5ff77599f676e943cc9f19fd,5ff781e95da4c7435395afc6
4,38,no,35,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,143492.79,1/7/21,,5f464897fd3e1a000a17db32,5ff77599f676e943cc9f19fd,5ff78b5ad517364811115549
4,39,no,32,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,151242.36,1/7/21,,5e1e5b5bff2b7f1b83c9d5e7,5ff77599f676e943cc9f19fd,5ff78351dfb1e646c008e4d6
4,40,no,19,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,649,1366,768,1366,85951.32,1/7/21,,5f48aadb6432ef37397408ca,5ff77599f676e943cc9f19fd,5ff78d2a326eb6491fbd35a7
4,41,no,55,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1024,768,1024,286812.935,1/7/21,Study Was Rather Enjoyable.,5c29b88810677f0001dc2c56,5ff77599f676e943cc9f19fd,5ff78cada4931648a9dfa3c9
4,42,no,70,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1600,900,1600,132459.47,1/7/21,,5da171a81610f10015102717,5ff77599f676e943cc9f19fd,5ff7816fafa9e546da938afd
4,43,yes,19,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1440,900,1440,71831.145,1/7/21,,5f4a68e4d8963d5e469541f1,5ff77599f676e943cc9f19fd,5ff78795809b2547ba2c560a
4,44,no,27,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,148,1920,1080,1920,97269,1/7/21,,5eeabd64b6469c00094ff6b9,5ff77599f676e943cc9f19fd,5ff78eda67b34c44a5550722
4,45,no,34,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,111490.21,1/7/21,,5e27989128b7b69a8d547b14,5ff77599f676e943cc9f19fd,5ff78c84ab45c2480749bf90
4,46,no,32,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,112577.285,1/7/21,,5b0c07ed192db20001c8c19f,5ff77599f676e943cc9f19fd,5ff78a6e0d726a478a8e2523
4,47,yes,26,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1003,1504,1003,1504,77799.91,1/7/21,,5e658e9b403a3e31bd4e7475,5ff77599f676e943cc9f19fd,5ff78c56530ada480a551d7c
4,48,no,21,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,800,1280,800,1280,68533.41,1/7/21,,5eb9e7907644a312372b3532,5ff77599f676e943cc9f19fd,5ff77841d5173644c35377fb
4,49,no,68,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,129822.92,1/7/21,,5cba50bf114fa5001aac5570,5ff77599f676e943cc9f19fd,5ff78dfe6525b1490c0898a7
4,50,yes,26,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,219046.765,1/7/21,,5dbfe172a39098435b9c772e,5ff77599f676e943cc9f19fd,5ff78c118c6cb447916d1c4f
4,51,no,27,4,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,107859.67,1/7/21,,5fad858930666e0f62653d27,5ff77599f676e943cc9f19fd,5ff78ace03510f483c905616
4,52,yes,26,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,219043.57,1/7/21,,5dbfe172a39098435b9c772e,5ff77599f676e943cc9f19fd,5ff78c118c6cb447916d1c4f
4,53,yes,24,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,148,1920,1080,1920,126064,1/7/21,,5fcc340fd991a9a88d914285,5ff77599f676e943cc9f19fd,5ff78bd7adf29f48d4f9d86f
4,54,no,25,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,90308.855,1/7/21,,5f4dcb75bfcaa83a31c28ce0,5ff77599f676e943cc9f19fd,5ff78b8727696848645790f1
4,55,no,21,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,720,1280,720,1280,77703.47,1/7/21,,5ec588e1cad3b85a5d8a217f,5ff77599f676e943cc9f19fd,5ff78fe15f93d347dbec5cf0
4,56,no,78,49,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1440,900,1440,98679.38,1/7/21,,5765705e26ed5300019ff9da,5ff77599f676e943cc9f19fd,5ff7884842793947e98698d3
4,57,no,20,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,146,1536,864,1536,81069,1/7/21,,5d5f97d18d3cd600171a294c,5ff77599f676e943cc9f19fd,5ff78c5950f436486b00a0f3
4,58,yes,21,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,66758.215,1/7/21,,5fc590f261a3a0111d53a300,5ff77599f676e943cc9f19fd,5ff789cf1da688475d383297
4,59,yes,21,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,720,1280,720,1280,76984.33,1/7/21,,5e62e02013d10e079abee365,5ff77599f676e943cc9f19fd,5ff782124a4859468c4d3eb8
4,60,yes,23,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,105029.665,1/7/21,,5a455345f7b7bc00014e043d,5ff77599f676e943cc9f19fd,5ff78d44530ada487e622cbb
4,61,no,35,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1152,2049,768,1366,105465.62,1/7/21,"No issues, it was fine.",5938e042e9b44100013ae891,5ff77599f676e943cc9f19fd,5ff78fee326eb6491fbd35bb
4,62,yes,40,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,675,1080,675,1080,93037.2,1/7/21,,599f9fc68d2b1600011b3e0e,5ff77599f676e943cc9f19fd,5ff785e0c4d15f46dcf49fd2
4,63,yes,64,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,960,1707,960,1707,200316.145,1/7/21,I did not see the 'other' line on the side of the box.  When asked the question I thought you were asking about the crossed lines.,5c82656bed1753001581fd1e,5ff77599f676e943cc9f19fd,5ff78c1e5a3063472c3a9dc3
4,64,yes,28,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,108783.9,1/7/21,,598229ae2c089000019643d8,5ff77599f676e943cc9f19fd,5ff78d1503e7e3481e98f3b7
4,65,yes,29,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1023,1920,1023,1920,83725.1,1/7/21,,5f74b49831df970a825d1062,5ff77599f676e943cc9f19fd,5ff789aca9a88547da12c8c1
4,66,yes,47,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,99270.265,1/7/21,,5c696229bd58280001b4f554,5ff77599f676e943cc9f19fd,5ff78b28a03f37484a46cfcc
4,67,no,62,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,800,1280,800,1280,160604.91,1/7/21,,56db4c217dcddf000bd5853c,5ff77599f676e943cc9f19fd,5ff78d89864f6748cd84efba
4,68,yes,22,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1440,900,1440,91575.32,1/7/21,,5f98e2cd2da42120a74ff562,5ff77599f676e943cc9f19fd,5ff787c52607524887aad7a8
4,69,no,23,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1440,2560,1440,2560,97705.06,1/7/21,,5f88fc9a4157a110c725e6f5,5ff77599f676e943cc9f19fd,5ff78fde1dc9d147d1e078d2
4,70,yes,35,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1464,900,1464,89934.595,1/7/21,,5d65754044a43d001748dfcf,5ff77599f676e943cc9f19fd,5ff78041afa9e545eca29ae6
4,71,yes,23,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,668,1188,667,1187,158329.835,1/7/21,,5eed0f7df8033b1180baef20,5ff77599f676e943cc9f19fd,5ff77efcd2e204469288a15e
4,72,yes,18,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1600,900,1600,79557.095,1/7/21,,5f80b1f1889fe012624b0024,5ff77599f676e943cc9f19fd,5ff78e2ee1173b49ebe32113
4,73,yes,19,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,146,1280,800,1280,84107,1/7/21,,5f24c8d4b35a040e0e9fd0b4,5ff77599f676e943cc9f19fd,5ff783cf1d16d3464475d366
4,74,no,38,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,146,1280,720,1280,76275,1/7/21,,59d662aa0c0c7100015b9af6,5ff77599f676e943cc9f19fd,5ff787edf676e9480c1fa6f1
4,75,no,36,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,101563.94,1/7/21,thanks,5e7c37e8d81d732734082488,5ff77599f676e943cc9f19fd,5ff78e0115bb9747f653c180
4,76,no,36,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1023,1920,1023,1920,112373.095,1/7/21,,5d27ece8379e510019491b5f,5ff77599f676e943cc9f19fd,5ff78e5f66c8104848b95927
