batchNum,subjectID ,IBfamiliarity,age,ishihara,experimentName,path,browserName,browserInfo,displayWindowHeight,displayWindowWidth,displayScreenHeight,displayScreenWidth,totalTime,date,comments,prolificPID,studyID,sessionID
5,0,no,27,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1440,900,1440,141068.7,1/8/21,,5f87424260340512cd862e29,5ff86e5257f6ac0626c69670,5ff8849301781609f5d6d70c
5,1,no,59,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,83,146,1440,900,1440,82423,1/8/21,,5d34de398f657e00150dd0d5,5ff86e5257f6ac0626c69670,5ff893f1b74a9b0ca772f2e2
5,2,no,36,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1600,720,1280,133395.7,1/8/21,Kind of fun!,5e7cc4fcbb2c2c30db10f483,5ff86e5257f6ac0626c69670,5ff892331257b60b43cd8a5b
5,3,no,32,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,135662.35,1/8/21,Everything went well,5a01dc47728b1b0001ad8ac1,5ff86e5257f6ac0626c69670,5ff88f1b1d7d090bb2b3a0d3
5,4,yes,42,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,118323.455,1/8/21,,5c5b38d5cca9e000010a07c4,5ff86e5257f6ac0626c69670,5ff8804c6017b708944860c3
5,5,no,65,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,22,1536,864,1536,365365,1/8/21,,5e2b74daae56b71b9d24d89b,5ff86e5257f6ac0626c69670,5ff88f04a618410bc5d5c442
5,6,no,21,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,112831.805,1/8/21,,5ea63190173fb765f87a89a8,5ff86e5257f6ac0626c69670,5ff88bef14e4270ad9ec3388
5,7,yes,23,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,800,1280,800,1280,74807.695,1/8/21,,5dd0302f8cf2f9121a38a5d9,5ff86e5257f6ac0626c69670,5ff892297d5a4e0bb5d077e3
5,8,no,18,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,76248.105,1/8/21,,5ebb5608ea8af31326a614dc,5ff86e5257f6ac0626c69670,5ff88e2a2fb33a0b4743f751
5,9,yes,35,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,91652.8,1/8/21,,5d43b2ec71d6970016f668b2,5ff86e5257f6ac0626c69670,5ff8927faff50c0bbe5409de
5,10,yes,33,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1440,900,1440,117037.145,1/8/21,,5b4983840753d30001db8ab3,5ff86e5257f6ac0626c69670,5ff881f74024c1080953879a
5,11,no,30,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,148,1920,1080,1920,76368,1/8/21,,5513256cfdf99b1607b1f47b,5ff86e5257f6ac0626c69670,5ff893a4072fe90b3edf27b0
5,12,yes,27,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,800,1280,800,1280,84683.105,1/8/21,,5f7d4a2c5db79d21c7d07240,5ff86e5257f6ac0626c69670,5ff88917f7d7e70ad5eff5c3
5,13,no,22,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,912,1368,912,1368,119638.545,1/8/21,,5e68218a1b3dbf0dce23f9c3,5ff86e5257f6ac0626c69670,5ff888e07d6f8909dac052ce
5,14,yes,48,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,96503.205,1/8/21,,5731e4005b8b06000f7e36b3,5ff86e5257f6ac0626c69670,5ff890810d084e0b44b97977
5,15,yes,56,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1440,2560,1440,2560,140763.975,1/8/21,,59c41e340c5fc800011940f3,5ff86e5257f6ac0626c69670,5ff890c116d8cf0ae79d4f95
5,16,yes,36,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,105506.185,1/8/21,white on light grey text isn't easy to read,5f15d34f7ef0250e705b746c,5ff86e5257f6ac0626c69670,5ff8918a3bd20c0d1e6e1bb0
5,17,yes,25,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,107452.255,1/8/21,,5e5323c8c9f6063449ad9f00,5ff86e5257f6ac0626c69670,5ff890914562ef0c19a088a3
5,18,no,34,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,900,1600,900,1600,113546.285,1/8/21,,5e2de92d8844873da01af947,5ff86e5257f6ac0626c69670,5ff8932a4391180cb1dc6202
5,19,no,52,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,140531.265,1/8/21,Thanks stay safe and good luck with your work,5a6d3a19e6cc4a0001b6c47a,5ff86e5257f6ac0626c69670,5ff891860e2bdf0c3aeae3d4
5,20,no,48,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,800,1280,800,1280,182489.98,1/8/21,"Nothing comes to mind, thanks.",5f1f2c053dd3620d41353827,5ff86e5257f6ac0626c69670,5ff893b524c6e00b2edc5a60
5,21,yes,24,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Safari,605,900,1440,900,1440,76375,1/8/21,,5c45263e5aca820001f7828e,5ff86e5257f6ac0626c69670,5ff88f0dfaf88d0c33fdf031
5,22,no,24,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,722,1536,864,1536,64462.815,1/8/21,submit,5ae15492eb6040000153ca53,5ff86e5257f6ac0626c69670,5ff88b2dc4421609d84728d5
5,23,no,28,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,85,720,1280,864,1536,87402.185,1/8/21,,5a98c205dbdb470001eed614,5ff86e5257f6ac0626c69670,5ff89385f10b9b0ca9414e48
5,24,no,18,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,76240.025,1/8/21,,5ebb5608ea8af31326a614dc,5ff86e5257f6ac0626c69670,5ff88e2a2fb33a0b4743f751
5,25,yes,25,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,80784.74,1/8/21,N/A,5e3efbdf8c5c2015bfcdf4f2,5ff86e5257f6ac0626c69670,5ff8896b840bed09d51d79eb
5,26,no,32,0,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,695,1366,768,1366,174688.45,1/8/21,,5faa8b0c9376e23e3061ae9f,5ff86e5257f6ac0626c69670,5ff88824efae6a0a6212ce02
5,27,no,25,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,129991.455,1/8/21,,5f11e741f704d30d219a2cf6,5ff86e5257f6ac0626c69670,5ff88561a5b8ef087f8123de
